OBJECTID,STRATUMA,Shape_Length,Shape_Area,CenterX,CenterY,AreaSQkm
27884,01360,14815.999999996275000,13719615.999993101000000,-67.230015634954469,43.369244581908895,13.719615999993101
27885,01360,14815.999999981374000,13719615.999965504000000,-67.184422103980296,43.367441928285416,13.719615999965503
27886,01360,14815.999999988824000,13719615.999979302000000,-67.138831030738856,43.365622756314536,13.719615999979302
27887,01360,14815.999999996275000,13719615.999993101000000,-67.093242437452190,43.363787067459327,13.719615999993101
27888,01360,14815.999999981374000,13719615.999965504000000,-67.047656346335145,43.361934863195934,13.719615999965503
27889,01360,14815.999999996275000,13719615.999993101000000,-67.002072779595110,43.360066145013533,13.719615999993101
27890,01360,14815.999999988824000,13719615.999979302000000,-66.956491759432083,43.358180914414255,13.719615999979302
27891,01360,11912.331127720341000,8237713.664784800300000,-66.920016404784278,43.356190226909234,8.237713664784801
27892,01340,10533.495449917777000,5481902.335180703600000,-66.897234036367990,43.356415315152127,5.481902335180704
27893,01340,14815.999999996275000,13719615.999993101000000,-66.865337447599657,43.354360922038623,13.719615999993101
27894,01340,14815.999999988824000,13719615.999979302000000,-66.819764200292511,43.352426163331558,13.719615999979302
27895,01340,14815.999999981374000,13719615.999965504000000,-66.774193588286906,43.350474898346107,13.719615999965503
27896,01340,14815.999999996275000,13719615.999993101000000,-66.728625633744727,43.348507128649324,13.719615999993101
27897,01340,14815.999999981374000,13719615.999965504000000,-66.683060358820086,43.346522855821213,13.719615999965503
27898,01340,14815.999999988824000,13719615.999979302000000,-66.637497785659278,43.344522081454748,13.719615999979302
27899,01330,10759.164746765193000,5709283.720744714100000,-66.579068208248671,43.340259864594714,5.709283720744714
27900,01340,11736.927086133657000,8010332.279248386600000,-66.601110275859341,43.344106473624805,8.010332279248386
27901,01330,14815.999999981374000,13719615.999965504000000,-66.546380833174211,43.340471034543192,13.719615999965503
27902,01330,14815.999999988824000,13719615.999979302000000,-66.500826498102569,43.338420765248671,13.719615999979302
27903,01330,14815.999999996275000,13719615.999993101000000,-66.455274953299693,43.336354000916863,13.719615999993101
27904,01330,14815.999999981374000,13719615.999965504000000,-66.409726220871562,43.334270743205330,13.719615999965503
27905,01330,14815.999999996275000,13719615.999993101000000,-66.364180322915843,43.332170993784530,13.719615999993101
27906,01330,14815.999999988824000,13719615.999979302000000,-66.318637281521873,43.330054754337745,13.719615999979302
27907,01330,14815.999999981374000,13719615.999965504000000,-66.273097118770707,43.327922026561183,13.719615999965503
27908,01330,14815.999999996275000,13719615.999993101000000,-66.227559856734857,43.325772812163912,13.719615999993101
27909,01330,9252.339667482057800,3401407.020792623100000,-66.199081602247844,43.323456404660782,3.401407020792623
27910,03908,1430.327067515290100,95739.618345768671000,-70.449575933144075,43.499007398063938,0.095739618345769
27911,03908,10216.315942007526000,2479938.662895861100000,-70.426256896069034,43.489152467565653,2.479938662895861
27912,03730,8590.321231474617900,4376060.861691457200000,-70.374056999616769,43.495628005579725,4.376060861691458
27913,03740,2173.915127214108900,249999.220297999530000,-70.358432639020464,43.499815076914231,0.249999220298000
27914,03908,12858.472881237254000,5278484.288772735700000,-70.374519358350057,43.478762112054149,5.278484288772736
27915,03730,3269.326956305930300,500360.107659889440000,-70.352010557693305,43.490702678387862,0.500360107659889
27916,03740,10160.519079928859000,5609765.020977713200000,-70.332390894124302,43.496063974790815,5.609765020977713
27917,03908,10522.962924396521000,3247389.033890527700000,-70.346062247506794,43.478035434539194,3.247389033890528
27918,03710,9452.681233174367700,4362101.837478769000000,-70.325032019811047,43.479614009039011,4.362101837478769
27919,03740,10269.234856728925000,5608972.699983416100000,-70.288614097612538,43.495528216082278,5.608972699983416
27920,03750,1592.396635615371500,85685.510927452953000,-70.266412285835415,43.490528318526152,0.085685510927453
27921,03720,5356.593860160697700,1037607.657482340300000,-70.268552654369131,43.478014361566224,1.037607657482340
27922,03710,10892.689692891696000,6987350.131641286400000,-70.291193688824535,43.478880667010550,6.987350131641287
27923,03740,2863.413460530967300,334742.171666594110000,-70.261810074151896,43.499392222462909,0.334742171666594
27924,03750,9768.275554534990100,4934578.413679311100000,-70.241249550010707,43.494997706437061,4.934578413679311
27925,03720,11972.915497098435000,8450295.414654094700000,-70.242533495997250,43.478592034532596,8.450295414654095
27926,03750,10021.618748610370000,4837583.810923969400000,-70.196837129940903,43.495091323285116,4.837583810923969
27927,03720,12206.106505726926000,8882032.189110526800000,-70.196799795784315,43.478406894751778,8.882032189110527
27928,03750,9784.892381488396500,4399018.080529063900000,-70.151125744689082,43.494897818782242,4.399018080529064
27929,03720,12442.949512655898000,9320597.919470936100000,-70.151065645300065,43.478213432857217,9.320597919470936
27930,01400,11739.801355093558000,8103955.819245284400000,-70.096719857286189,43.480604785640089,8.103955819245284
27931,03750,6950.286921210664300,2362023.560733308100000,-70.114548519583920,43.494969503191541,2.362023560733308
27932,03720,8243.138898058296000,3253636.620028306700000,-70.120199871580240,43.479519559518039,3.253636620028307
27933,01400,14816.000000014901000,13719616.000027597000000,-70.059631808697958,43.482059991792134,13.719616000027598
27934,01400,14816.000000003725000,13719616.000006899000000,-70.013906840433663,43.481283363224478,13.719616000006900
27935,01400,14816.000000003725000,13719616.000006899000000,-69.968182942183944,43.480490142315730,13.719616000006900
27936,01380,12825.337943784278000,10728794.744496690000000,-69.917936098315948,43.478537501449310,10.728794744496691
27937,01400,10678.318797680868000,2990821.255530906800000,-69.938687907922343,43.483783665635741,2.990821255530907
27938,01380,14179.675838502613000,12365474.079203682000000,-69.878221396937377,43.477440134015374,12.365474079203683
27939,01400,5594.157701509561800,1354141.920803217700000,-69.863198824342803,43.491767555343166,1.354141920803218
27940,01380,14312.578221163967000,10494548.680615820000000,-69.828722883789339,43.474553163259294,10.494548680615820
27941,01400,7678.751443299719500,3225067.319384180500000,-69.838484916792112,43.489263073911147,3.225067319384181
27942,01380,14816.000000014901000,13719616.000027597000000,-69.785298500897653,43.477151348353367,13.719616000027598
27943,01380,14816.000000007451000,13719616.000013798000000,-69.739580291366977,43.476275175669223,13.719616000013799
27944,01380,14816.000000000000000,13719616.000000000000000,-69.693863287285822,43.475382414709898,13.719616000000000
27945,01380,14816.000000014901000,13719616.000027597000000,-69.648147511214475,43.474473066199991,13.719616000027598
27946,01380,14816.000000000000000,13719616.000000000000000,-69.602432985709711,43.473547130877478,13.719616000000000
27947,01380,14816.000000007451000,13719616.000013798000000,-69.556719733324542,43.472604609493729,13.719616000013799
27948,01380,14816.000000014901000,13719616.000027597000000,-69.511007776608153,43.471645502813523,13.719616000027598
27949,01380,14816.000000000000000,13719616.000000000000000,-69.465297138106024,43.470669811614982,13.719616000000000
27950,01380,14816.000000007451000,13719616.000013798000000,-69.419587840359640,43.469677536689673,13.719616000013799
27951,01380,14816.000000014901000,13719616.000027597000000,-69.373879905906463,43.468668678842484,13.719616000027598
27952,01380,14816.000000000000000,13719616.000000000000000,-69.328173357280036,43.467643238891704,13.719616000000000
27953,01380,14816.000000014901000,13719616.000027597000000,-69.282468217009722,43.466601217668988,13.719616000027598
27954,01380,14816.000000007451000,13719616.000013798000000,-69.236764507620691,43.465542616019327,13.719616000013799
27955,01380,14816.000000000000000,13719616.000000000000000,-69.191062251633994,43.464467434801101,13.719616000000000
27956,01380,14816.000000014901000,13719616.000027597000000,-69.145361471566190,43.463375674886045,13.719616000027598
27957,01380,14816.000000007451000,13719616.000013798000000,-69.099662189929589,43.462267337159226,13.719616000013799
27958,01380,14816.000000000000000,13719616.000000000000000,-69.053964429232096,43.461142422519032,13.719616000000000
27959,01380,14816.000000014901000,13719616.000027597000000,-69.008268211976983,43.460000931877239,13.719616000027598
27960,01380,14816.000000000000000,13719616.000000000000000,-68.962573560663074,43.458842866158932,13.719616000000000
27961,01380,14816.000000007451000,13719616.000013798000000,-68.916880497784476,43.457668226302523,13.719616000013799
27962,01380,14816.000000014901000,13719616.000027597000000,-68.871189045830619,43.456477013259750,13.719616000027598
27963,01380,14816.000000000000000,13719616.000000000000000,-68.825499227286187,43.455269227995657,13.719616000000000
27964,01380,14816.000000007451000,13719616.000013798000000,-68.779811064631033,43.454044871488613,13.719616000013799
27965,01380,14816.000000014901000,13719616.000027597000000,-68.734124580340008,43.452803944730306,13.719616000027598
27966,01380,14816.000000000000000,13719616.000000000000000,-68.688439796883145,43.451546448725693,13.719616000000000
27967,01380,14816.000000014901000,13719616.000027597000000,-68.642756736725374,43.450272384493047,13.719616000027598
27968,01380,14816.000000007451000,13719616.000013798000000,-68.597075422326455,43.448981753063933,13.719616000013799
27969,01380,14816.000000000000000,13719616.000000000000000,-68.551395876141171,43.447674555483161,13.719616000000000
27970,01380,14816.000000014901000,13719616.000027597000000,-68.505718120618866,43.446350792808879,13.719616000027598
27971,01380,14816.000000000000000,13719616.000000000000000,-68.460042178203693,43.445010466112478,13.719616000000000
27972,01380,14816.000000007451000,13719616.000013798000000,-68.414368071334479,43.443653576478603,13.719616000013799
27973,01380,14816.000000014901000,13719616.000027597000000,-68.368695822444494,43.442280125005183,13.719616000027598
27974,01380,14816.000000000000000,13719616.000000000000000,-68.323025453961648,43.440890112803380,13.719616000000000
27975,01380,14816.000000007451000,13719616.000013798000000,-68.277356988308270,43.439483540997600,13.719616000013799
27976,01380,14816.000000014901000,13719616.000027597000000,-68.231690447900931,43.438060410725527,13.719616000027598
27977,01380,11565.832302674440000,7656099.197930670300000,-68.195645130448938,43.438564527956778,7.656099197930670
27978,01360,11056.652985945131000,6063516.802069329700000,-68.173879415040034,43.434168429774900,6.063516802069330
27979,01360,14816.000000014901000,13719616.000027597000000,-68.140363232462818,43.435164479399248,13.719616000027598
27980,01360,14816.000000007451000,13719616.000013798000000,-68.094702602236609,43.433691680686522,13.719616000013799
27981,01360,14816.000000000000000,13719616.000000000000000,-68.049043986865684,43.432202328190392,13.719616000000000
27982,01360,14816.000000014901000,13719616.000027597000000,-68.003387408737552,43.430696423114632,13.719616000027598
27983,01360,14816.000000007451000,13719616.000013798000000,-67.957732890233757,43.429173966676217,13.719616000013799
27984,01360,14816.000000000000000,13719616.000000000000000,-67.912080453729857,43.427634960105308,13.719616000000000
27985,01360,14816.000000014901000,13719616.000027597000000,-67.866430121595073,43.426079404645272,13.719616000027598
27986,01360,14816.000000000000000,13719616.000000000000000,-67.820781916192544,43.424507301552580,13.719616000000000
27987,01360,14816.000000007451000,13719616.000013798000000,-67.775135859879143,43.422918652097010,13.719616000013799
27988,01360,14816.000000014901000,13719616.000027597000000,-67.729491975005274,43.421313457561396,13.719616000027598
27989,01360,14816.000000000000000,13719616.000000000000000,-67.683850283915092,43.419691719241790,13.719616000000000
27990,01360,14816.000000007451000,13719616.000013798000000,-67.638210808946184,43.418053438447338,13.719616000013799
27991,01360,14816.000000014901000,13719616.000027597000000,-67.592573572429586,43.416398616500402,13.719616000027598
27992,01360,14816.000000000000000,13719616.000000000000000,-67.546938596689785,43.414727254736434,13.719616000000000
27993,01360,14816.000000014901000,13719616.000027597000000,-67.501305904044600,43.413039354504043,13.719616000027598
27994,01360,14816.000000007451000,13719616.000013798000000,-67.455675516805059,43.411334917164929,13.719616000013799
27995,01360,14816.000000000000000,13719616.000000000000000,-67.410047457275482,43.409613944093955,13.719616000000000
27996,01360,14816.000000014901000,13719616.000027597000000,-67.364421747753212,43.407876436679040,13.719616000027598
27997,01360,14816.000000000000000,13719616.000000000000000,-67.318798410528757,43.406122396321216,13.719616000000000
27998,01360,14816.000000007451000,13719616.000013798000000,-67.273177467885617,43.404351824434642,13.719616000013799
27999,01360,14816.000000014901000,13719616.000027597000000,-67.227558942100174,43.402564722446513,13.719616000027598
28000,01360,14816.000000000000000,13719616.000000000000000,-67.181942855441775,43.400761091797115,13.719616000000000
28001,01360,14816.000000007451000,13719616.000013798000000,-67.136329230172578,43.398940933939848,13.719616000013799
28002,01360,14816.000000014901000,13719616.000027597000000,-67.090718088547362,43.397104250341080,13.719616000027598
28003,01360,14816.000000000000000,13719616.000000000000000,-67.045109452813776,43.395251042480332,13.719616000000000
28004,01360,14816.000000014901000,13719616.000027597000000,-66.999503345211963,43.393381311850071,13.719616000027598
28005,01360,14816.000000007451000,13719616.000013798000000,-66.953899787974663,43.391495059955872,13.719616000013799
28006,01360,11789.522198681459000,7372534.273094687600000,-66.918799961143833,43.390296278162808,7.372534273094687
28007,01340,10581.149845373557000,6347081.726905313300000,-66.896100846875427,43.388776728257767,6.347081726905313
28008,01340,14816.000000014901000,13719616.000027597000000,-66.862700413487048,43.387672998462953,13.719616000027598
28009,01340,14816.000000007451000,13719616.000013798000000,-66.817104640664368,43.385737191940450,13.719616000013799
28010,01340,14816.000000000000000,13719616.000000000000000,-66.771511507061518,43.383784870306350,13.719616000000000
28011,01340,14816.000000014901000,13719616.000027597000000,-66.725921034872997,43.381816035131280,13.719616000027598
28012,01340,14816.000000000000000,13719616.000000000000000,-66.680333246285571,43.379830687998812,13.719616000000000
28013,01340,14816.000000007451000,13719616.000013798000000,-66.634748163478093,43.377828830505507,13.719616000013799
28014,01330,9079.118126655223000,2924144.705444176200000,-66.571760971435623,43.372562487725624,2.924144705444176
28015,01340,13319.291078428034000,10795471.294583421000000,-66.593880075596815,43.376691057357213,10.795471294583422
28016,01330,14816.000000000000000,13719616.000000000000000,-66.543586203878462,43.373775590887391,13.719616000000000
28017,01330,14816.000000007451000,13719616.000013798000000,-66.498009371404052,43.371724212020482,13.719616000013799
28018,01330,14816.000000014901000,13719616.000027597000000,-66.452435333344752,43.369656329308491,13.719616000027598
28019,01330,14816.000000000000000,13719616.000000000000000,-66.406864111839084,43.367571944412738,13.719616000000000
28020,01330,14816.000000014901000,13719616.000027597000000,-66.361295729017201,43.365471059007419,13.719616000027598
28021,01330,14816.000000007451000,13719616.000013798000000,-66.315730207000868,43.363353674779646,13.719616000013799
28022,01330,14816.000000000000000,13719616.000000000000000,-66.270167567903641,43.361219793429463,13.719616000000000
28023,01330,14816.000000014901000,13719616.000027597000000,-66.224607833830405,43.359069416669769,13.719616000027598
28024,01330,10522.841889987034000,5811313.536892688800000,-66.191251879691393,43.360038311637403,5.811313536892689
28025,03730,10360.306835641855000,4736608.712865899300000,-70.367284691792960,43.514500270616999,4.736608712865899
28026,03740,1431.189692748275500,74392.252339124519000,-70.357366562300186,43.505242083659439,0.074392252339125
28027,03730,12281.958590920105000,6803655.897564582500000,-70.336623002819962,43.527462159684141,6.803655897564583
28028,03740,11182.144879106385000,6907931.922823132900000,-70.329576245157313,43.512111528283704,6.907931922823133
28029,03730,4769.365252124960500,1022429.761871711400000,-70.303277139029802,43.532103648602337,1.022429761871711
28030,03740,14120.223451389815000,12697186.238142088000000,-70.286048002439742,43.518011213574880,12.697186238142088
28031,03740,13264.117410712108000,7117160.754595436200000,-70.249964481998845,43.522698021928569,7.117160754595436
28032,03750,10902.003679759964000,6602455.245383866100000,-70.232540213354397,43.513699029011946,6.602455245383866
28033,03740,2186.836511111466300,182652.607897067940000,-70.214289151675644,43.533478017159872,0.182652607897068
28034,03750,14547.982374055890000,13536963.392116731000000,-70.195578554884506,43.517443243332274,13.536963392116730
28035,03750,14815.999999988824000,13719615.999979302000000,-70.150076826184929,43.516929144443544,13.719615999979302
28036,01400,3655.962088781428100,621599.508664635240000,-70.086599367701197,43.502457281406294,0.621599508664635
28037,03750,14201.955518140476000,13098016.491321567000000,-70.105168293900704,43.516837128907042,13.098016491321568
28038,01400,12726.751199464115000,8379768.262106838600000,-70.054611305798545,43.509865439363793,8.379768262106838
28039,03750,11041.755407820256000,5339847.737900060600000,-70.064803342738784,43.524148652061641,5.339847737900061
28040,01400,14675.887050251577000,13685242.105241887000000,-70.012777749117987,43.514606748248760,13.685242105241887
28041,03750,875.568408562901600,34373.894744313431000,-70.033881650282353,43.531049221128825,0.034373894744313
28042,01400,14815.999999992549000,13719615.999986202000000,-69.967083939269429,43.513854142647318,13.719615999986202
28043,01380,6921.080636886318600,2847023.374609604000000,-69.907925898221862,43.504435778543510,2.847023374609604
28044,01400,14507.086371587029000,10872592.625397295000000,-69.924850156841543,43.515298363751896,10.872592625397294
28045,01380,6376.373312833819900,2204622.608525652000000,-69.890415262446254,43.502432221455727,2.204622608525652
28046,01400,13987.844103074734000,11514993.391460549000000,-69.872756696724579,43.514090786488445,11.514993391460550
28047,01380,6927.072205942222400,1130522.674656231900000,-69.810136673626189,43.504060652799453,1.130522674656232
28048,01400,14209.295217003772000,12589093.325323069000000,-69.831620990888226,43.512030619103008,12.589093325323070
28049,01380,14413.649858553519000,13481190.859005924000000,-69.783765413709034,43.510247564873495,13.481190859005924
28050,01400,2469.709185079295400,238425.141000975800000,-69.803512586959272,43.525567231784244,0.238425141000976
28051,01380,14815.999999996275000,13719615.999993101000000,-69.738367620201942,43.509636879615009,13.719615999993101
28052,01380,14815.999999988824000,13719615.999979302000000,-69.692627887735171,43.508743632328574,13.719615999979302
28053,01380,13589.224586108456000,11321849.300545383000000,-69.649720713541896,43.505629762401213,11.321849300545383
28054,01400,7816.722292041162300,2397766.699461516500000,-69.633522125057411,43.518242518354619,2.397766699461517
28055,01380,15916.762953249712000,11218336.702096872000000,-69.597690274493260,43.505552543033396,11.218336702096872
28056,01400,6400.901642763960800,2501279.297882428900000,-69.616677820818353,43.512984564786592,2.501279297882429
28057,01380,14815.999999996275000,13719615.999993101000000,-69.555416159751132,43.505964314060613,13.719615999993101
28058,01380,14816.000000003725000,13719616.000006899000000,-69.509681482183865,43.505004685011990,13.719616000006900
28059,01380,14815.999999988824000,13719615.999979302000000,-69.463948124798492,43.504028462439074,13.719615999979302
28060,01380,14815.999999996275000,13719615.999993101000000,-69.418216110170121,43.503035647135171,13.719615999993101
28061,01380,14816.000000003725000,13719616.000006899000000,-69.372485460869711,43.502026239907060,13.719616000006900
28062,01380,14815.999999988824000,13719615.999979302000000,-69.326756199464398,43.501000241574836,13.719615999979302
28063,01380,14816.000000003725000,13719616.000006899000000,-69.281028348517083,43.499957652972071,13.719616000006900
28064,01380,14815.999999996275000,13719615.999993101000000,-69.235301930586445,43.498898474945690,13.719615999993101
28065,01380,14815.999999988824000,13719615.999979302000000,-69.189576968227044,43.497822708355983,13.719615999979302
28066,01380,14816.000000003725000,13719616.000006899000000,-69.143853483988991,43.496730354076682,13.719616000006900
28067,01380,14815.999999996275000,13719615.999993101000000,-69.098131500418049,43.495621412994872,13.719615999993101
28068,01380,14815.999999988824000,13719615.999979302000000,-69.052411040055617,43.494495886010995,13.719615999979302
28069,01380,14816.000000003725000,13719616.000006899000000,-69.006692125438477,43.493353774038866,13.719616000006900
28070,01380,14815.999999988824000,13719615.999979302000000,-68.960974779098862,43.492195078005686,13.719615999979302
28071,01380,14815.999999996275000,13719615.999993101000000,-68.915259023564388,43.491019798851994,13.719615999993101
28072,01380,14816.000000003725000,13719616.000006899000000,-68.869544881357854,43.489827937531700,13.719616000006900
28073,01380,14815.999999988824000,13719615.999979302000000,-68.823832374997437,43.488619495012017,13.719615999979302
28074,01380,14815.999999996275000,13719615.999993101000000,-68.778121526996372,43.487394472273557,13.719615999993101
28075,01380,14816.000000003725000,13719616.000006899000000,-68.732412359862920,43.486152870310242,13.719616000006900
28076,01380,14815.999999988824000,13719615.999979302000000,-68.686704896100522,43.484894690129330,13.719615999979302
28077,01380,14816.000000003725000,13719616.000006899000000,-68.640999158207450,43.483619932751367,13.719616000006900
28078,01380,14815.999999996275000,13719615.999993101000000,-68.595295168676870,43.482328599210284,13.719615999993101
28079,01380,14815.999999988824000,13719615.999979302000000,-68.549592949996892,43.481020690553294,13.719615999979302
28080,01380,14816.000000003725000,13719616.000006899000000,-68.503892524650212,43.479696207840888,13.719616000006900
28081,01380,14815.999999988824000,13719615.999979302000000,-68.458193915114308,43.478355152146932,13.719615999979302
28082,01380,14815.999999996275000,13719615.999993101000000,-68.412497143861316,43.476997524558513,13.719615999993101
28083,01380,14816.000000003725000,13719616.000006899000000,-68.366802233357816,43.475623326176041,13.719616000006900
28084,01380,14815.999999988824000,13719615.999979302000000,-68.321109206065017,43.474232558113215,13.719615999979302
28085,01380,14815.999999996275000,13719615.999993101000000,-68.275418084438471,43.472825221497004,13.719615999993101
28086,01380,14816.000000003725000,13719616.000006899000000,-68.229728890928072,43.471401317467638,13.719616000006900
28087,01380,13625.730654177760000,11343894.438518258000000,-68.187779764491268,43.470977146729339,11.343894438518257
28088,01360,8863.100255032572000,2375721.561461044500000,-68.166191687950047,43.465110983461443,2.375721561461044
28089,01360,14816.000000003725000,13719616.000006899000000,-68.138356378026998,43.468503811796708,13.719616000006900
28090,01360,14815.999999996275000,13719615.999993101000000,-68.092673103507352,43.467030212501925,13.719615999993101
28091,01360,14815.999999988824000,13719615.999979302000000,-68.046991846845970,43.465540050487526,13.719615999979302
28092,01360,14816.000000003725000,13719616.000006899000000,-68.001312630463531,43.464033326960006,13.719616000006900
28093,01360,14815.999999996275000,13719615.999993101000000,-67.955635476774759,43.462510043139083,13.719615999993101
28094,01360,14815.999999988824000,13719615.999979302000000,-67.909960408188368,43.460970200257719,13.719615999979302
28095,01360,14816.000000003725000,13719616.000006899000000,-67.864287447106705,43.459413799562078,13.719616000006900
28096,01360,14815.999999988824000,13719615.999979302000000,-67.818616615926075,43.457840842311548,13.719615999979302
28097,01360,14815.999999996275000,13719615.999993101000000,-67.772947937036420,43.456251329778702,13.719615999993101
28098,01360,14816.000000003725000,13719616.000006899000000,-67.727281432821272,43.454645263249311,13.719616000006900
28099,01360,14815.999999988824000,13719615.999979302000000,-67.681617125657823,43.453022644022369,13.719615999979302
28100,01360,14815.999999996275000,13719615.999993101000000,-67.635955037916773,43.451383473410004,13.719615999993101
28101,01360,14816.000000003725000,13719616.000006899000000,-67.590295191962156,43.449727752737537,13.719616000006900
28102,01360,14815.999999988824000,13719615.999979302000000,-67.544637610151554,43.448055483343474,13.719615999979302
28103,01360,14816.000000003725000,13719616.000006899000000,-67.498982314835715,43.446366666579465,13.719616000006900
28104,01360,14815.999999996275000,13719615.999993101000000,-67.453329328358706,43.444661303810314,13.719615999993101
28105,01360,14815.999999988824000,13719615.999979302000000,-67.407678673057859,43.442939396413962,13.719615999979302
28106,01360,14816.000000003725000,13719616.000006899000000,-67.362030371263430,43.441200945781496,13.719616000006900
28107,01360,14815.999999988824000,13719615.999979302000000,-67.316384445298908,43.439445953317126,13.719615999979302
28108,01360,14815.999999996275000,13719615.999993101000000,-67.270740917480708,43.437674420438192,13.719615999993101
28109,01360,14816.000000003725000,13719616.000006899000000,-67.225099810118095,43.435886348575124,13.719616000006900
28110,01360,14815.999999988824000,13719615.999979302000000,-67.179461145513372,43.434081739171496,13.719615999979302
28111,01360,14815.999999996275000,13719615.999993101000000,-67.133824945961507,43.432260593683957,13.719615999993101
28112,01360,14816.000000003725000,13719616.000006899000000,-67.088191233750180,43.430422913582227,13.719616000006900
28113,01360,14815.999999988824000,13719615.999979302000000,-67.042560031159866,43.428568700349146,13.719615999979302
28114,01360,14816.000000003725000,13719616.000006899000000,-66.996931360463520,43.426697955480591,13.719616000006900
28115,01360,14815.999999996275000,13719615.999993101000000,-66.951305243926711,43.424810680485514,13.719615999993101
28116,01360,13336.660095675801000,10738608.388038121000000,-66.910303789442892,43.424229826674043,10.738608388038122
28117,01340,9314.490948266304300,2981007.611941181100000,-66.889030574584396,43.418143899462542,2.981007611941181
28118,01340,14816.000000003725000,13719616.000006899000000,-66.860060762356213,43.420986546216895,13.719616000006900
28119,01340,14815.999999996275000,13719615.999993101000000,-66.814442441815672,43.419049690026512,13.719615999993101
28120,01340,14815.999999988824000,13719615.999979302000000,-66.768826764420979,43.417096309875902,13.719615999979302
28121,01340,14816.000000003725000,13719616.000006899000000,-66.723213752399374,43.415126407339208,13.719616000006900
28122,01340,14815.999999988824000,13719615.999979302000000,-66.677603427970297,43.413139984003593,13.719615999979302
28123,01340,14815.999999996275000,13719615.999993101000000,-66.631995813345256,43.411137041469232,13.719615999993101
28124,01330,4759.339734790213700,453646.413236799070000,-66.566127646352399,43.398116158425125,0.453646413236799
28125,01340,14429.732869603969000,13265969.586770101000000,-66.587083903490466,43.409493960212572,13.265969586770101
28126,01330,14457.056468794433000,13439544.715868305000000,-66.540367862756312,43.406806748523366,13.439544715868305
28127,01340,3609.740247758416400,280071.284110996700000,-66.560990960722265,43.420279183474577,0.280071284110997
28128,01330,14815.999999996275000,13719615.999993101000000,-66.495189450289530,43.405029114870068,13.719615999993101
28129,01330,14816.000000003725000,13719616.000006899000000,-66.449592896835384,43.402960111802045,13.719616000006900
28130,01330,14815.999999988824000,13719615.999979302000000,-66.403999164121998,43.400874597730819,13.719615999979302
28131,01330,14816.000000003725000,13719616.000006899000000,-66.358408274312083,43.398772574334366,13.719616000006900
28132,01330,14815.999999996275000,13719615.999993101000000,-66.312820249559977,43.396654043303634,13.719615999993101
28133,01330,14815.999999988824000,13719615.999979302000000,-66.267235112011690,43.394519006342499,13.719615999979302
28134,01330,13663.083886610271000,10804863.666309457000000,-66.224614770991238,43.389523013299275,10.804863666309457
28135,01330,6912.919076639499500,2562317.983900656500000,-66.189797885816418,43.380557002343082,2.562317983900656
28136,03730,14109.673941336419000,3890303.269937384900000,-70.332539132267243,43.544407735569344,3.890303269937385
28137,03730,12362.997818152591000,7406882.548006063300000,-70.286820106091980,43.549772353866587,7.406882548006063
28138,03740,6348.898669163100700,1862301.500383009200000,-70.273333133638204,43.540409121117086,1.862301500383009
28139,03730,11577.090288561812000,6824657.888629140300000,-70.234345671437652,43.550814679896355,6.824657888629140
28140,03740,9907.087678468895300,3297544.974390212000000,-70.248853250975316,43.540791219247680,3.297544974390212
28141,03730,9146.388406818523400,3153057.127219504200000,-70.208476302163106,43.555447912020682,3.153057127219504
28142,03740,11972.690511509956000,7028165.103841007700000,-70.191907540511266,43.552122797280468,7.028165103841007
28143,03750,8583.207682587944900,2910380.428984453900000,-70.183671874386164,43.540473226739635,2.910380428984454
28144,03740,6101.728961172060700,1470663.653573939100000,-70.163370153228058,43.562781949101030,1.470663653573939
28145,03750,13811.275298504637000,12248952.346426060000000,-70.147350350034174,43.548797713396922,12.248952346426060
28146,03750,14816.000000003725000,13719616.000006899000000,-70.103295233783470,43.549552144143796,13.719616000006900
28147,03750,14816.000000014901000,13719616.000027597000000,-70.057523711785862,43.548791279477584,13.719616000027598
28148,01400,10971.954271384180000,5208658.516088647800000,-70.003427512063993,43.540195189768269,5.208658516088648
28149,03750,12969.548960269094000,8510957.483918251500000,-70.016848186695142,43.552798734447641,8.510957483918251
28150,01400,14366.739636130724000,13428012.366581623000000,-69.965574772456506,43.546894348133918,13.428012366581623
28151,03750,2678.409944892022800,291603.633425275210000,-69.984821656243582,43.562217226233479,0.291603633425275
28152,01400,14816.000000014901000,13719616.000027597000000,-69.920215539766886,43.546409021797672,13.719616000027598
28153,01400,14816.000000003725000,13719616.000006899000000,-69.874448355912463,43.545581716834072,13.719616000006900
28154,01400,14816.000000000000000,13719616.000000000000000,-69.828682313206201,43.544737803447433,13.719616000000000
28155,01380,12580.260996393285000,6996438.651762316000000,-69.772350991885105,43.541857637646586,6.996438651762316
28156,01400,10815.083390890974000,6723177.348265280900000,-69.793912949297962,43.545980680407609,6.723177348265281
28157,01380,14054.699038846469000,11971085.589798115000000,-69.738758830935325,43.541111825573957,11.971085589798115
28158,01400,6484.921642711437000,1748530.410215682600000,-69.726166409924502,43.555930623955909,1.748530410215683
28159,01380,12170.630131376134000,8518986.553551929100000,-69.693504874999888,43.536092566264593,8.518986553551930
28160,01400,11621.222976897996000,5200629.446448070900000,-69.687929478362889,43.551956677824521,5.200629446448071
28161,01380,14429.643243639746000,5704141.416875066200000,-69.638419604507860,43.544556078435583,5.704141416875066
28162,01400,12518.973402737656000,8015474.583152530700000,-69.650761536076857,43.538806401591515,8.015474583152530
