"FID_1,N,9,0","Id,N,6,0","FID_2,N,9,0","AREA,N,13,11","PERIMETER,N,13,11","AREA_KM2,N,19,11","PERIMETER_,N,19,11","STRATUM,N,14,0","STATION,C,8","LONGITUDE,N,19,11","LATITUDE,N,19,11"
42165,0,18675,15893700,16578.6,15.893733,16.5785722656,13,101-65,-161.630193498,55.0177102291
42244,0,18677,20242800,18680.4,20.24287,18.6804609375,21,157-70,-157.056757779,55.2290612811
42245,0,18677,20242800,18680.4,20.24287,18.6804609375,21,157-70,-156.998587365,55.2305771298
42221,0,18678,25075800,20053.7,25.075672,20.053609375,120,141-69,-158.393202969,55.186171151
42222,0,18678,25075800,20053.7,25.075672,20.053609375,120,141-69,-158.335162849,55.1883554619
42155,0,18680,10576900,18733.5,10.577066,18.7335605469,12,94-64,-162.204858616,54.9781362921
41505,0,18683,25226500,20118.1,25.22654,20.1181132813,13,129-68,-159.316225332,55.1141205533
42204,0,18683,25226500,20118.1,25.22654,20.1181132813,13,129-68,-159.378785679,55.1446030797
42205,0,18683,25226500,20118.1,25.22654,20.1181132813,13,129-68,-159.320871648,55.1472799067
42246,0,18685,11194500,15009.8,11.194644,15.0098173828,21,158-70,-156.940412347,55.2320638699
42210,0,18686,2611480,7919.24,2.61149225,7.9192753906,13,133-69,-159.031181556,55.1602300035
41490,0,18687,17795200,19399.7,17.79509,19.3996914063,13,119-67,-160.183286241,55.0709695015
42190,0,18687,17795200,19399.7,17.79509,19.3996914063,13,119-67,-160.188682192,55.1040933641
41477,0,18689,25092900,20063.3,25.092884,20.063328125,13,110-66,-160.933043491,55.0283274435
42177,0,18689,25092900,20063.3,25.092884,20.063328125,13,110-66,-160.939084709,55.0614163277
42178,0,18689,25092900,20063.3,25.092884,20.063328125,13,110-66,-160.88142207,55.0648718446
41523,0,18690,25071100,20051.7,25.071136,20.0517050781,120,142-69,-158.273375553,55.1573157792
42223,0,18690,25071100,20051.7,25.071136,20.0517050781,120,142-69,-158.277116097,55.1905107558
42145,0,18691,22023600,19624.8,22.023644,19.6249082031,12,87-63,-162.77829141,54.9357056272
41466,0,18692,19182100,20062.1,19.182252,20.0621992187,13,102-65,-161.566078728,54.9884539147
42166,0,18692,19182100,20062.1,19.182252,20.0621992187,13,102-65,-161.57266237,55.0215101756
42247,0,18694,6859340,13126.5,6.8592875,13.1264775391,21,159-70,-156.882232813,55.2335214981
41506,0,18695,25068800,20051.9,25.068838,20.0519316406,13,130-68,-159.258353343,55.1167662728
42206,0,18695,25068800,20051.9,25.068838,20.0519316406,13,130-68,-159.262949507,55.1499278054
42248,0,18696,1803320,8114.75,1.803316375,8.1147514648,21,160-70,-156.824048852,55.2349500112
41524,0,18698,25228800,20117.8,25.228842,20.1178085937,120,143-69,-158.215372751,55.1594402968
41525,0,18698,25228800,20117.8,25.228842,20.1178085937,120,143-69,-158.157363509,55.1615358119
42224,0,18698,25228800,20117.8,25.228842,20.1178085937,120,143-69,-158.2190628,55.192637028
42225,0,18698,25228800,20117.8,25.228842,20.1178085937,120,143-69,-158.161003045,55.194734274
41455,0,18701,25243300,20129.3,25.24326,20.1293359375,12,95-64,-162.197736118,54.9451153975
41456,0,18701,25243300,20129.3,25.24326,20.1293359375,12,95-64,-162.140372543,54.9491981589
42156,0,18701,25243300,20129.3,25.24326,20.1293359375,12,95-64,-162.147446208,54.9822223811
41548,0,18703,23455100,19355.6,23.455138,19.3556210937,122,160-70,-156.821575232,55.2017183151
41549,0,18703,23455100,19355.6,23.455138,19.3556210937,122,160-70,-156.763437781,55.2031165522
42249,0,18703,23455100,19355.6,23.455138,19.3556210937,122,160-70,-156.765860552,55.2363494062
41478,0,18704,25097600,20065.3,25.097584,20.0653007812,13,111-66,-160.875430331,55.0317801317
41479,0,18704,25097600,20065.3,25.097584,20.0653007812,13,111-66,-160.817806783,55.0352040911
42179,0,18704,25097600,20065.3,25.097584,20.0653007812,13,111-66,-160.823749017,55.0682986098
41550,0,18705,25107000,20064.5,25.106974,20.0644550781,122,161-70,-156.705296092,55.204485692
42250,0,18705,25107000,20064.5,25.106974,20.0644550781,122,161-70,-156.707668003,55.23771968
41507,0,18707,25073300,20053.8,25.073258,20.0537929687,13,131-68,-159.20047335,55.1193830817
41508,0,18707,25073300,20053.8,25.073258,20.0537929687,13,131-68,-159.14258544,55.1219709744
42207,0,18707,25073300,20053.8,25.073258,20.0537929687,13,131-68,-159.20501934,55.15254677
42208,0,18707,25073300,20053.8,25.073258,20.0537929687,13,131-68,-159.147081235,55.1551367949
41445,0,18708,24349500,19888.1,24.349616,19.8881699219,12,88-63,-162.77068237,54.9027192377
41446,0,18708,24349500,19888.1,24.349616,19.8881699219,12,88-63,-162.713445375,54.9070870561
42146,0,18708,24349500,19888.1,24.349616,19.8881699219,12,88-63,-162.72100591,54.9400769963
41467,0,18712,13929400,18878.9,13.929418,18.879015625,13,103-65,-161.508585351,54.9922221221
41526,0,18713,18113600,18163.1,18.113536,18.1630507813,120,144-69,-158.099347914,55.1636023198
42226,0,18713,18113600,18163.1,18.113536,18.1630507813,120,144-69,-158.102936921,55.1968024891
41551,0,18718,17789900,18191.8,17.789974,18.1919023438,122,162-70,-156.647150254,55.2058257317
42251,0,18718,17789900,18191.8,17.789974,18.1919023438,122,162-70,-156.649471294,55.2390608296
42252,0,18718,17789900,18191.8,17.789974,18.1919023438,122,162-70,-156.591270512,55.2403728522
41527,0,18729,25071200,20051.7,25.071218,20.0517363281,21,145-69,-158.041326053,55.1656398163
41509,0,18730,25226400,20118.1,25.226444,20.118078125,13,132-68,-159.084689698,55.1245299453
41480,0,18732,25250800,20129.7,25.250838,20.1296933594,13,112-66,-160.760172931,55.0385993144
41447,0,18734,25240400,20129.6,25.240602,20.1296289063,12,89-63,-162.656195358,54.9114264092
41547,0,18736,18243300,17550.2,18.243228,17.5501894531,122,159-70,-156.879708356,55.2002909839
41528,0,18739,25228800,20117.8,25.2288,20.1177910156,21,146-69,-157.983298015,55.1676482967
41529,0,18739,25228800,20117.8,25.2288,20.1177910156,21,146-69,-157.925263886,55.1696277568
41510,0,18742,22674900,18725.3,22.675026,18.7253710937,13,133-68,-159.026786212,55.127059989
41495,0,18744,18519700,20226.6,18.519654,20.2264707031,13,122-67,-159.894486071,55.0860745574
41481,0,18746,25093000,20063.4,25.093158,20.0634296875,13,113-66,-160.70252886,55.0419657945
41482,0,18746,25093000,20063.4,25.093158,20.0634296875,13,113-66,-160.644874653,55.045303524
41557,0,18747,21718600,18037.4,21.718714,18.0374277344,320,166-70,-156.298193049,55.2132547073
41530,0,18748,25075800,20053.7,25.075762,20.0536445313,21,147-69,-157.867223755,55.1715781924
41459,0,18750,15497600,16433.7,15.497585,16.4336503906,12,97-64,-161.96820888,54.9612750851
41448,0,18754,25082500,20062.9,25.082506,20.0629492187,12,90-63,-162.5989324,54.9157372876
41449,0,18754,25082500,20062.9,25.082506,20.0629492187,12,90-63,-162.54165658,54.9200196825
41546,0,18755,13912600,15771.8,13.912419,15.7716982422,122,158-70,-156.937837064,55.1988345617
41511,0,18756,23527200,19128.9,23.52719,19.1288613281,120,134-68,-158.968875067,55.1295610999
41512,0,18756,23527200,19128.9,23.52719,19.1288613281,120,134-68,-158.91095635,55.1320332727
41558,0,18759,20021400,18307.4,20.02124,18.3073203125,420,167-70,-156.240020649,55.2143909677
41559,0,18759,20021400,18307.4,20.02124,18.3073203125,420,167-70,-156.18184481,55.2154981065
41560,0,18761,20018800,18152.9,20.018674,18.1528769531,420,168-70,-156.123665621,55.216576121
41531,0,18763,25071300,20051.8,25.07133,20.0517792969,21,148-69,-157.809177709,55.1734995991
41532,0,18763,25071300,20051.8,25.07133,20.0517792969,21,148-69,-157.751125835,55.1753919728
41438,0,18765,17966400,18571.9,17.966316,18.5718964844,12,83-62,-163.170969949,54.8713482525
41439,0,18765,17966400,18571.9,17.966316,18.5718964844,12,83-62,-163.113826361,54.8759150696
41496,0,18767,19687300,20155.3,19.687334,20.1553867188,13,123-67,-159.836698851,55.0890090599
41561,0,18768,20513900,18636.7,20.513932,18.6366816406,520,169-70,-156.065483171,55.2176250091
41470,0,18769,18443000,20063.3,18.443182,20.0634453125,13,105-65,-161.336037716,55.0033548439
41483,0,18770,25097700,20065.3,25.097666,20.0653300781,13,114-66,-160.587210394,55.0486124959
41513,0,18771,25226500,20118.1,25.22664,20.1181503906,120,135-68,-158.853030148,55.1344765021
41440,0,18772,25235100,20128.6,25.235076,20.1286367187,12,84-62,-163.056669189,54.8804534864
41533,0,18774,25229000,20117.9,25.228864,20.1178164063,21,149-69,-157.693068223,55.1772553095
41497,0,18775,16114900,20941,16.11493,20.9409101562,13,124-67,-159.778902769,55.0919147115
41471,0,18780,25248200,20129.9,25.24801,20.1298632813,13,106-65,-161.278499615,55.0070084248
41472,0,18780,25248200,20129.9,25.24801,20.1298632813,13,106-65,-161.22095054,55.0106333295
41450,0,18781,25087300,20065,25.087282,20.0649648438,12,91-63,-162.48436798,54.9242735849
41534,0,18784,25071100,20051.7,25.071122,20.0517011719,21,150-69,-157.63500496,55.1790896051
41535,0,18784,25071100,20051.7,25.071122,20.0517011719,21,150-69,-157.576936133,55.1808948556
41514,0,18788,25068900,20051.9,25.06887,20.0519453125,120,136-68,-158.795096548,55.1368907828
41515,0,18788,25068900,20051.9,25.06887,20.0519453125,120,136-68,-158.737155636,55.1392761095
41484,0,18789,25250900,20129.7,25.250796,20.1296816406,13,115-66,-160.529536168,55.0518927032
41485,0,18789,25250900,20129.7,25.250796,20.1296816406,13,115-66,-160.47185206,55.0551441388
41553,0,18790,13426300,15691.1,13.426246,15.6910087891,221,163-70,-156.530846482,55.2084184989
41536,0,18794,25075700,20053.6,25.075904,20.0536992188,21,151-69,-157.518861831,55.1826710571
41499,0,18795,23592600,19801.2,23.592584,19.8011914062,13,125-67,-159.663284358,55.0976394368
41554,0,18796,14082200,16269.9,14.082263,16.2698544922,221,164-70,-156.472688727,55.2096712208
41555,0,18796,14082200,16269.9,14.082263,16.2698544922,221,164-70,-156.414527177,55.2108948313
41441,0,18799,25086600,20065.9,25.086572,20.0659238281,12,85-62,-162.999498513,54.8849634936
41442,0,18799,25086600,20065.9,25.086572,20.0659238281,12,85-62,-162.942314413,54.8894450817
41556,0,18800,8571760,15212.2,8.571596,15.2121835938,320,165-70,-156.356361922,55.2120893277
41516,0,18801,25073500,20053.9,25.073454,20.0538730469,120,137-68,-158.679207499,55.1416324773
41473,0,18802,24657400,20280.2,24.657274,20.2800703125,13,107-65,-161.163390576,55.0142295504
41491,0,18804,2198510,6316.25,2.19852575,6.316331543,13,120-67,-160.125544615,55.0740481636
41537,0,18805,25075900,20053.7,25.075734,20.0536347656,21,152-69,-157.460782141,55.1844182057
41552,0,18807,7063100,12637.9,7.0630875,12.6378818359,221,162-70,-156.589000354,55.2071366683
41486,0,18808,25093000,20063.4,25.093,20.0633710938,13,116-66,-160.414158154,55.0583667959
41517,0,18812,25073300,20053.8,25.073474,20.053875,120,138-68,-158.621252224,55.1439598809
41518,0,18812,25073300,20053.8,25.073474,20.053875,120,138-68,-158.563289898,55.1462583154
41538,0,18813,25075800,20053.6,25.075754,20.053640625,21,153-69,-157.402697153,55.1861362978
41539,0,18813,25075800,20053.6,25.075754,20.053640625,21,153-69,-157.344606953,55.1878253294
41474,0,18817,25069900,19959,25.070016,19.958984375,13,108-65,-161.105819806,55.0177970798
41475,0,18817,25069900,19959,25.070016,19.958984375,13,108-65,-161.048238312,55.0213359101
41540,0,18819,17013000,18542.6,17.013148,18.5426875,21,154-69,-157.286511631,55.1894852971
41443,0,18822,24675200,20956.3,24.675156,20.9563457031,12,86-62,-162.885116969,54.8938982412
41487,0,18823,25097700,20065.3,25.09766,20.0653300781,13,117-66,-160.356454534,55.0615606675
41488,0,18823,25097700,20065.3,25.09766,20.0653300781,13,117-66,-160.298741285,55.0647257468
40819,0,18824,25068900,20052,25.069112,20.0520390625,120,139-68,-158.501385133,55.115338314
41519,0,18824,25068900,20052,25.069112,20.0520390625,120,139-68,-158.505320609,55.1485277757
41502,0,18827,15709000,16694.6,15.708976,16.6946855469,13,127-67,-159.489792412,55.1060099885
41541,0,18828,15697300,17134.9,15.697336,17.1348730469,21,155-69,-157.228411274,55.1911161972
41542,0,18828,15697300,17134.9,15.697336,17.1348730469,21,155-69,-157.170305971,55.1927180261
40820,0,18829,25226600,20118.1,25.226562,20.1181210937,120,140-68,-158.443459305,55.1175769498
41520,0,18829,25226600,20118.1,25.226562,20.1181210937,120,140-68,-158.447344442,55.1507682571
41503,0,18830,24817800,20668.6,24.81766,20.6685644531,13,128-67,-159.431944952,55.1087424053
41476,0,18833,25248000,20129.9,25.248224,20.1299453125,13,109-65,-160.990646179,55.0248460338
41543,0,18834,20170400,17594.8,20.170366,17.5948476563,21,156-69,-157.11219581,55.1942907804
41489,0,18836,25250800,20129.7,25.250818,20.1296875,13,118-66,-160.241018492,55.067862027
41468,0,18838,9246090,14063.5,9.246244,14.0635224609,13,104-65,-161.451080667,54.9959616848
41469,0,18838,9246090,14063.5,9.246244,14.0635224609,13,104-65,-161.393564762,54.9996725947
41444,0,18839,25086500,20065.9,25.086474,20.065890625,12,87-62,-162.827906261,54.898322963
40821,0,18844,25073400,20053.9,25.073438,20.0538632812,120,141-68,-158.385526705,55.1197866253
40822,0,18844,25073400,20053.9,25.073438,20.0538632812,120,141-68,-158.32758742,55.1219673359
41521,0,18844,25073400,20053.9,25.073438,20.0538632812,120,141-68,-158.389361486,55.1529797546
41522,0,18844,25073400,20053.9,25.073438,20.0538632812,120,141-68,-158.331371827,55.1551622636
40844,0,18847,23878900,19147,23.87904,19.1470820313,122,157-69,-157.051408662,55.1626059709
40845,0,18847,23878900,19147,23.87904,19.1470820313,122,157-69,-156.993339764,55.1641193145
41544,0,18847,23878900,19147,23.87904,19.1470820313,122,157-69,-157.05408088,55.1958344566
41545,0,18847,23878900,19147,23.87904,19.1470820313,122,157-69,-156.995961268,55.1973490515
41504,0,18848,25251100,20128.6,25.251114,20.1285878906,13,129-67,-159.37408923,55.1114459289
40846,0,18850,25075800,20053.6,25.075924,20.0537070312,122,158-69,-156.935266285,55.1656035972
40823,0,18855,25069000,20052,25.068814,20.0519238281,120,142-68,-158.269641537,55.1241190768
40847,0,18857,24641400,19672.7,24.6416,19.6727148438,122,159-69,-156.877188314,55.167058816
40848,0,18866,24332200,19518.3,24.332132,19.5182539062,122,160-69,-156.819105939,55.1684849677
40849,0,18866,24332200,19518.3,24.332132,19.5182539062,122,160-69,-156.761019249,55.1698820491
40824,0,18867,25226800,20118.2,25.226476,20.1180917969,120,143-68,-158.211689143,55.1262418434
40825,0,18867,25226800,20118.2,25.226476,20.1180917969,120,143-68,-158.153730326,55.1283356311
40850,0,18875,16654500,17231.4,16.654326,17.2313359375,122,161-69,-156.702928331,55.1712500573
40826,0,18883,10741600,13870.8,10.741629,13.8707587891,21,144-68,-158.095765172,55.1304004354
40851,0,18885,16189300,16976.2,16.189322,16.9762148438,320,162-69,-156.644833274,55.1725889893
40852,0,18885,16189300,16976.2,16.189322,16.9762148438,320,162-69,-156.586734168,55.1738988422
40853,0,18886,18265500,17556.8,18.265428,17.5567578125,320,163-69,-156.528631099,55.175179613
40827,0,18889,25068900,20051.9,25.068864,20.0519414062,21,145-68,-158.037793769,55.1324362519
40854,0,18894,17311800,17342.7,17.311918,17.3427226563,320,164-69,-156.470524157,55.1764312992
40828,0,18899,25226600,20118.1,25.226596,20.1181328125,21,146-68,-157.979816204,55.1344430761
40829,0,18899,25226600,20118.1,25.226596,20.1181328125,21,146-68,-157.921832565,55.1364209037
40840,0,18902,8212270,12712.2,8.212117,12.7121298828,122,154-69,-157.283636684,55.1562620556
40855,0,18903,21069900,18134.8,21.069858,18.1348066406,320,165-69,-156.412413431,55.1776538979
40856,0,18903,21069900,18134.8,21.069858,18.1348066406,320,165-69,-156.354299008,55.1788474065
40841,0,18908,9378630,14070.5,9.378469,14.0704238281,122,155-69,-157.22558699,55.1578916088
40842,0,18908,9378630,14070.5,9.378469,14.0704238281,122,155-69,-157.167532363,55.1594921147
40830,0,18913,25073600,20053.9,25.073732,20.0539765625,21,147-68,-157.86384294,55.1383697304
40857,0,18914,20600900,18289.9,20.600868,18.2898574219,420,166-69,-156.296180979,55.1800118223
40843,0,18916,4905470,14994.2,4.905467,14.9941669922,122,156-69,-157.109472891,55.1610635699
40858,0,18917,24907600,19763.1,24.907718,19.7631269531,420,167-69,-156.23805943,55.181147143
40859,0,18917,24907600,19763.1,24.907718,19.7631269531,420,167-69,-156.179934452,55.182253366
40860,0,18922,11483400,14366.3,11.483515,14.3662763672,420,168-69,-156.121806132,55.1833304888
40831,0,18923,25068800,20051.9,25.068966,20.0519824219,21,148-68,-157.805847414,55.1402895521
40832,0,18923,25068800,20051.9,25.068966,20.0519824219,21,148-68,-157.747846077,55.1421803646
40861,0,18926,7223160,13086.7,7.2231315,13.0866533203,520,169-69,-156.063674561,55.1843785093
40833,0,18931,25226300,20118,25.226462,20.1180820313,21,149-68,-157.689839016,55.1440421638
40834,0,18939,25068800,20051.9,25.068936,20.0519707031,21,150-68,-157.631826319,55.1458749456
40835,0,18939,25068800,20051.9,25.068936,20.0519707031,21,150-68,-157.573808073,55.1476787062
40836,0,18944,25073500,20053.9,25.073368,20.0538378906,21,151-68,-157.515784365,55.1494534416
40837,0,18952,25053200,19950.4,25.053242,19.9503671875,21,152-68,-157.457755285,55.151199148
40838,0,18958,11136300,17125.7,11.136443,17.125734375,21,153-68,-157.399720919,55.1529158216
40839,0,18958,11136300,17125.7,11.136443,17.125734375,21,153-68,-157.341681356,55.1546034587
49866,0,17386,23259100,19406.1,23.258966,19.4060195312,12,101-74,-161.64584256,55.3849986521
49867,0,17399,25081300,20050.4,25.081328,20.0504492188,12,102-74,-161.587753642,55.388804225
49234,0,17444,24846200,19587.3,24.846242,19.5873496094,120,149-78,-157.670340424,55.5443410182
49214,0,17448,24831900,19614.4,24.83186,19.6143300781,120,135-77,-158.841639193,55.5017549265
49265,0,17449,24009400,19223.8,24.009402,19.2238242188,122,171-79,-155.850565187,55.587171191
49865,0,17450,1910640,6990.72,1.910648625,6.9906572266,12,100-74,-161.70391973,55.3811641674
49184,0,17451,25089700,20052.9,25.08989,20.0529257813,12,114-75,-160.592722805,55.4159799313
49266,0,17452,25095700,20051.6,25.095576,20.05153125,122,172-79,-155.791801738,55.5880827366
49198,0,17453,25089100,20051.7,25.089194,20.0517246094,112,124-76,-159.776545593,55.4592703236
49267,0,17455,25095700,20051.6,25.09557,20.0515292969,122,173-79,-155.733035483,55.588964875
49268,0,17455,25095700,20051.6,25.09557,20.0515292969,122,173-79,-155.674266513,55.5898176041
49235,0,17456,20928800,18450.6,20.92874,18.4505527344,21,150-78,-157.611709352,55.5461628591
49215,0,17457,25088300,20050.3,25.088262,20.0503164063,120,136-77,-158.783139789,55.5041621165
49269,0,17458,25244000,20113,25.244014,20.1129980469,122,174-79,-155.61549492,55.590640922
49236,0,17459,25094300,20051.9,25.094294,20.0518945312,21,151-78,-157.553072643,55.5479553858
49237,0,17459,25094300,20051.9,25.094294,20.0518945312,21,151-78,-157.49443039,55.5497185945
49185,0,17461,25242800,20116.6,25.242888,20.1165878906,12,115-75,-160.534487707,55.4192610096
49186,0,17461,25242800,20116.6,25.242888,20.1165878906,12,115-75,-160.476242525,55.4225130529
49270,0,17462,15404700,16086.3,15.404616,16.08625,221,175-79,-155.556720796,55.591434827
